time_key,location_key,service_key,customer_key,serviceRevenue,serviceCount
202512,82,SVC023,CUST00182,197162,1
202512,79,SVC007,CUST02840,1118067,3
202512,79,SVC011,CUST04586,889636,2
202512,79,SVC020,CUST00428,482374,2
202512,79,SVC022,CUST03406,454155,3
202512,80,SVC001,CUST00204,149728,1
202512,80,SVC004,CUST03494,493206,2
202512,80,SVC004,CUST04277,622668,4
202512,80,SVC005,CUST04795,208800,2
202512,80,SVC006,CUST01802,928226,2
202512,80,SVC006,CUST01968,215700,2
202512,80,SVC011,CUST04234,1007336,2
202512,80,SVC015,CUST04818,737790,3
202512,80,SVC018,CUST04993,620720,2
202512,80,SVC020,CUST01908,109810,1
202512,84,SVC023,CUST02099,186843,1
202512,85,SVC012,CUST00230,5447175,3
202512,80,SVC022,CUST02537,1908276,4
202512,80,SVC022,CUST02834,386994,1
202512,80,SVC022,CUST03850,1885660,4
202512,80,SVC022,CUST04925,327090,1
202512,81,SVC001,CUST03258,300236,1
202512,81,SVC002,CUST04708,204912,2
202512,81,SVC020,CUST01757,429625,1
202512,81,SVC024,CUST02089,222942,1
202512,82,SVC001,CUST01518,278622,2
202512,82,SVC006,CUST02932,1827400,4
202512,82,SVC011,CUST03223,842220,2
202512,82,SVC012,CUST00037,2380996,4
202512,82,SVC012,CUST04364,4409768,4
202512,82,SVC013,CUST04503,4223817,3
202512,87,SVC004,CUST02444,457260,1
202512,87,SVC005,CUST02170,223358,1
202512,82,SVC025,CUST03762,733738,2
202512,83,SVC004,CUST01576,102417,1
202512,83,SVC008,CUST01059,289768,2
202512,83,SVC010,CUST02120,861602,2
202512,83,SVC014,CUST00779,610776,2
202512,83,SVC014,CUST02685,979488,3
202512,83,SVC021,CUST01472,1380489,3
202512,83,SVC025,CUST04043,293243,1
202512,84,SVC002,CUST04927,838242,2
202512,84,SVC005,CUST00093,955497,3
202512,84,SVC011,CUST01036,2872294,2
202512,84,SVC012,CUST03760,1339470,2
202512,84,SVC019,CUST04631,304719,1
202512,84,SVC022,CUST04825,922118,2
202512,88,SVC025,CUST00392,355652,2
202512,89,SVC001,CUST02972,465770,2
202512,85,SVC014,CUST00361,409498,1
202512,85,SVC019,CUST04897,395216,1
202512,85,SVC021,CUST02192,311396,1
202512,85,SVC022,CUST03002,175244,1
202512,85,SVC023,CUST03109,453880,2
202512,85,SVC024,CUST03772,670992,4
202512,85,SVC025,CUST00529,315140,1
202512,86,SVC001,CUST03660,535264,2
202512,86,SVC002,CUST02637,952896,3
202512,86,SVC003,CUST00734,213824,2
202512,86,SVC008,CUST04645,112232,1
202512,86,SVC009,CUST03404,978664,2
202512,86,SVC015,CUST00955,312064,2
202512,86,SVC022,CUST01648,494012,4
202512,90,SVC017,CUST03270,796824,2
202512,90,SVC019,CUST01799,245441,1
202512,87,SVC005,CUST02558,719008,2
202512,87,SVC010,CUST01147,1154619,3
202512,87,SVC011,CUST00576,2153379,3
202512,87,SVC015,CUST04966,242760,2
202512,87,SVC020,CUST03287,1396008,3
202512,87,SVC021,CUST02451,600394,2
202512,87,SVC021,CUST03002,608544,4
202512,87,SVC024,CUST04196,678578,2
202512,88,SVC002,CUST01083,484452,3
202512,88,SVC008,CUST04599,728134,2
202512,88,SVC008,CUST04977,385776,1
202512,88,SVC016,CUST02406,468986,1
202512,88,SVC018,CUST04608,574695,3
202512,88,SVC021,CUST01095,207948,1
202512,92,SVC021,CUST04319,383298,3
202512,92,SVC025,CUST04655,432636,2
202512,89,SVC007,CUST03861,337639,1
202512,89,SVC008,CUST02143,998420,4
202512,89,SVC010,CUST01621,1264614,3
202512,89,SVC013,CUST03445,2592144,2
202512,89,SVC016,CUST02834,327499,1
202512,89,SVC017,CUST01881,372074,1
202512,89,SVC019,CUST00157,1015350,3
202512,90,SVC002,CUST00544,893550,2
202512,90,SVC008,CUST03126,419634,3
202512,90,SVC008,CUST03608,428914,2
202512,90,SVC008,CUST04041,858726,2
202512,90,SVC010,CUST00736,1075026,3
202512,90,SVC010,CUST04718,794367,3
202512,90,SVC012,CUST00880,5536224,3
202512,95,SVC006,CUST00926,152498,1
202512,95,SVC011,CUST03834,5752983,3
202512,90,SVC021,CUST04410,153560,1
202512,91,SVC005,CUST01119,659028,2
202512,91,SVC005,CUST03108,296592,1
202512,91,SVC007,CUST03472,689992,2
202512,91,SVC022,CUST00958,284876,1
202512,91,SVC022,CUST02076,548542,2
202512,91,SVC023,CUST03431,1750440,4
202512,91,SVC023,CUST04231,779187,3
202512,92,SVC006,CUST00462,300511,1
202512,92,SVC007,CUST03289,671145,3
202512,92,SVC009,CUST03949,562548,2
202512,92,SVC012,CUST01726,3053480,2
202512,92,SVC012,CUST02359,812234,2
202512,92,SVC014,CUST01305,319268,2
202512,97,SVC013,CUST01130,245199,1
202512,97,SVC018,CUST03778,812348,2
202512,93,SVC012,CUST01622,1398023,1
202512,93,SVC013,CUST04053,215192,1
202512,93,SVC017,CUST02241,315044,2
202512,93,SVC018,CUST00788,421138,1
202512,93,SVC020,CUST00690,735444,3
202512,93,SVC021,CUST02181,789870,2
202512,94,SVC005,CUST03405,623488,2
202512,94,SVC006,CUST00484,244128,2
202512,94,SVC014,CUST02935,433524,1
202512,94,SVC019,CUST02262,1591152,4
202512,94,SVC023,CUST00062,342668,2
202512,94,SVC025,CUST03936,538322,2
202512,95,SVC004,CUST02817,257540,1
202512,95,SVC005,CUST01357,433316,4
202512,100,SVC021,CUST00196,300582,1
202512,101,SVC005,CUST01983,737582,2
202512,95,SVC014,CUST02565,978576,2
202512,95,SVC015,CUST02502,172698,1
202512,95,SVC015,CUST02741,1218972,4
202512,95,SVC015,CUST02950,274166,1
202512,95,SVC016,CUST04211,345751,1
202512,95,SVC021,CUST03337,596230,2
202512,96,SVC003,CUST04116,731020,2
202512,96,SVC012,CUST01065,772838,1
202512,96,SVC012,CUST02543,1714164,3
202512,96,SVC014,CUST03241,167991,1
202512,96,SVC023,CUST03688,1475604,3
202512,97,SVC003,CUST01925,494586,1
202512,97,SVC004,CUST02753,478515,1
202512,97,SVC007,CUST01396,1649516,4
202512,103,SVC007,CUST04050,589338,2
202512,103,SVC009,CUST00017,106705,1
202512,97,SVC022,CUST01257,330374,2
202512,98,SVC002,CUST00390,1224153,3
202512,98,SVC005,CUST04089,241148,1
202512,98,SVC011,CUST02666,340857,1
202512,98,SVC013,CUST02865,852114,2
202512,98,SVC021,CUST04690,488510,2
202512,99,SVC005,CUST03262,874977,3
202512,99,SVC010,CUST04844,556528,2
202512,99,SVC015,CUST00943,323554,1
202512,99,SVC020,CUST04038,247878,2
202512,100,SVC001,CUST01689,727482,3
202512,100,SVC005,CUST02837,699711,3
202512,100,SVC011,CUST02104,2630940,2
202512,100,SVC017,CUST03468,408136,1
202512,104,SVC019,CUST00680,173101,1
202512,104,SVC019,CUST02758,264531,1
202512,101,SVC005,CUST03480,342452,1
202512,101,SVC007,CUST03761,806632,2
202512,101,SVC010,CUST04561,428680,1
202512,101,SVC019,CUST00321,828006,2
202512,102,SVC002,CUST01373,399315,1
202512,102,SVC004,CUST01776,287512,1
202512,102,SVC014,CUST02764,444554,2
202512,102,SVC015,CUST02812,132753,1
202512,102,SVC021,CUST04225,118546,1
202512,102,SVC022,CUST01644,303364,1
202512,102,SVC023,CUST03212,977289,3
202512,102,SVC024,CUST03619,334335,1
202512,103,SVC002,CUST04770,509288,4
202512,103,SVC004,CUST03866,568736,2
202512,106,SVC020,CUST01233,773944,4
202512,106,SVC023,CUST01606,292798,1
202512,103,SVC011,CUST02093,1465036,1
202512,103,SVC014,CUST04472,1706804,4
202512,103,SVC015,CUST01691,412408,1
202512,103,SVC018,CUST02953,990700,4
202512,103,SVC018,CUST04497,945680,4
202512,103,SVC024,CUST01784,611948,2
202512,104,SVC001,CUST01478,319388,2
202512,104,SVC004,CUST01546,532412,2
202512,104,SVC006,CUST04746,1279544,4
202512,104,SVC009,CUST02859,191602,1
202512,104,SVC011,CUST01326,2084876,4
202512,104,SVC015,CUST04149,313176,2
202512,104,SVC015,CUST04160,1086714,3
202512,104,SVC017,CUST00927,175605,1
202512,108,SVC021,CUST01226,470244,4
202512,108,SVC021,CUST03196,1318184,4
202512,105,SVC001,CUST01919,788102,2
202512,105,SVC003,CUST00513,860094,3
202512,105,SVC003,CUST02870,314742,2
202512,105,SVC003,CUST03431,567680,2
202512,105,SVC003,CUST04624,1205346,3
202512,105,SVC005,CUST00055,1118043,3
202512,105,SVC012,CUST02478,3117008,2
202512,105,SVC013,CUST03454,1984338,3
202512,105,SVC015,CUST03741,1448721,3
202512,105,SVC017,CUST03163,312515,1
202512,105,SVC025,CUST03609,1498180,4
202512,106,SVC006,CUST02512,1231809,3
202512,106,SVC006,CUST04175,422037,1
202512,106,SVC009,CUST02465,860306,2
202512,110,SVC010,CUST00232,778472,4
202512,110,SVC013,CUST02932,2826988,2
202512,107,SVC008,CUST04715,896334,3
202512,107,SVC009,CUST00026,304104,3
202512,107,SVC011,CUST04118,804978,2
202512,107,SVC011,CUST04193,7074936,4
202512,107,SVC017,CUST00556,449248,2
202512,107,SVC022,CUST04236,203596,1
202512,108,SVC002,CUST01051,521022,3
202512,108,SVC005,CUST00751,1363048,4
202512,108,SVC007,CUST00499,885592,2
202512,108,SVC009,CUST02516,526296,2
202512,108,SVC012,CUST03195,1365055,1
202512,108,SVC014,CUST02760,981830,2
202512,108,SVC017,CUST00924,250821,1
202512,108,SVC018,CUST01017,982058,2
202512,112,SVC007,CUST02019,275952,1
202512,112,SVC008,CUST03411,501252,3
202512,108,SVC023,CUST00482,1036832,4
202512,108,SVC025,CUST02051,1033956,3
202512,109,SVC001,CUST03238,470903,1
202512,109,SVC004,CUST01488,291319,1
202512,109,SVC004,CUST04869,498430,2
202512,109,SVC008,CUST00838,328382,1
202512,109,SVC010,CUST01489,928276,4
202512,109,SVC013,CUST03361,1623840,2
202512,109,SVC021,CUST01174,158797,1
202512,110,SVC003,CUST04121,959980,2
202512,110,SVC006,CUST04266,707710,2
202512,110,SVC008,CUST04013,906682,2
202512,110,SVC008,CUST04210,275244,2
202512,110,SVC009,CUST01086,967575,3
202512,114,SVC007,CUST02955,285864,1
202512,114,SVC008,CUST01890,1397547,3
202512,110,SVC015,CUST03853,320081,1
202512,110,SVC017,CUST00998,606388,2
202512,110,SVC017,CUST02076,1113573,3
202512,110,SVC020,CUST01475,708332,2
202512,111,SVC003,CUST01158,903372,2
202512,111,SVC012,CUST04857,5171248,4
202512,111,SVC015,CUST00893,302160,3
202512,111,SVC019,CUST03025,447333,1
202512,111,SVC024,CUST04356,271504,2
202512,111,SVC024,CUST04694,1278375,3
202512,111,SVC025,CUST01346,674838,2
202512,111,SVC025,CUST02091,368884,1
202512,112,SVC002,CUST00609,828228,3
202512,112,SVC005,CUST03656,236838,2
202512,116,SVC009,CUST00304,901924,2
202512,116,SVC015,CUST01673,881632,2
202512,112,SVC009,CUST02660,561544,2
202512,112,SVC014,CUST02310,487445,1
202512,112,SVC015,CUST00265,395187,3
202512,112,SVC016,CUST00860,621498,2
202512,112,SVC017,CUST04270,1079577,3
202512,112,SVC019,CUST02745,725682,3
202512,112,SVC021,CUST02078,191321,1
202512,113,SVC006,CUST00398,1284387,3
202512,113,SVC011,CUST00606,227519,1
202512,113,SVC012,CUST01037,3772848,4
202512,113,SVC014,CUST01789,942722,2
202512,113,SVC014,CUST01984,990822,2
202512,113,SVC017,CUST03606,490310,2
202512,114,SVC002,CUST02058,264825,1
202512,118,SVC009,CUST04640,187019,1
202512,118,SVC010,CUST01305,248036,2
202512,114,SVC012,CUST04467,2396488,4
202512,114,SVC013,CUST04527,6868096,4
202512,114,SVC016,CUST00951,306254,1
202512,114,SVC017,CUST01963,889040,2
202512,114,SVC020,CUST04434,800480,2
202512,115,SVC001,CUST02097,607896,2
202512,115,SVC002,CUST00327,532782,3
202512,115,SVC003,CUST02574,1413783,3
202512,115,SVC005,CUST02911,221698,2
202512,115,SVC006,CUST02732,474373,1
202512,115,SVC011,CUST02171,1162026,3
202512,115,SVC017,CUST02339,1219864,4
202512,115,SVC020,CUST03660,328264,2
202512,116,SVC005,CUST04993,336595,1
202512,119,SVC023,CUST00084,325773,3
202512,119,SVC025,CUST02019,572648,2
202512,116,SVC019,CUST02272,378860,2
202512,116,SVC021,CUST03671,404274,3
202512,116,SVC024,CUST04983,428752,1
202512,116,SVC025,CUST02811,840666,2
202512,117,SVC006,CUST04441,553824,2
202512,117,SVC009,CUST03568,480408,2
202512,117,SVC016,CUST00295,322804,2
202512,117,SVC019,CUST01074,616420,2
202512,117,SVC023,CUST03275,1274736,3
202512,117,SVC023,CUST04113,753960,4
202512,117,SVC025,CUST01862,565071,3
202512,118,SVC006,CUST03317,638392,2
202512,118,SVC007,CUST03605,397020,2
202512,118,SVC009,CUST04511,329091,1
202512,122,SVC012,CUST03494,926756,2
202512,122,SVC014,CUST03849,300821,1
202512,118,SVC013,CUST00778,1826929,1
202512,118,SVC015,CUST00378,467102,2
202512,118,SVC016,CUST02229,756030,2
202512,118,SVC019,CUST01242,302722,1
202512,118,SVC019,CUST04759,687030,3
202512,118,SVC020,CUST01061,1224369,3
202512,118,SVC024,CUST04078,857918,2
202512,119,SVC003,CUST04678,728324,4
202512,119,SVC004,CUST02376,967200,3
202512,119,SVC012,CUST02491,3722858,2
202512,119,SVC013,CUST04753,3200208,2
202512,119,SVC016,CUST04045,843354,3
202512,119,SVC018,CUST01946,882864,3
202512,119,SVC020,CUST01324,585714,2
202512,123,SVC018,CUST00694,127660,1
202512,123,SVC023,CUST03585,453556,2
202512,120,SVC001,CUST02463,413711,1
202512,120,SVC010,CUST01422,958586,2
202512,120,SVC011,CUST02225,3394564,2
202512,120,SVC014,CUST01664,508455,3
202512,120,SVC016,CUST01723,288649,1
202512,120,SVC023,CUST01893,986586,3
202512,121,SVC003,CUST04289,741636,2
202512,121,SVC012,CUST01078,1792980,3
202512,121,SVC020,CUST01188,285167,1
202512,121,SVC024,CUST01300,752618,2
202512,121,SVC024,CUST02143,431444,1
202512,121,SVC025,CUST01134,1306384,4
202512,122,SVC001,CUST01135,976440,2
202512,122,SVC009,CUST04194,248631,1
202512,125,SVC004,CUST02730,316362,2
202512,125,SVC005,CUST00831,486990,3
202512,122,SVC015,CUST03849,1196236,4
202512,122,SVC016,CUST04026,155989,1
202512,122,SVC017,CUST04859,308474,1
202512,122,SVC021,CUST01894,548582,2
202512,122,SVC024,CUST02984,904670,2
202512,123,SVC001,CUST04313,441076,1
202512,123,SVC007,CUST02405,516912,3
202512,123,SVC008,CUST04426,684060,2
202512,123,SVC009,CUST00507,403416,1
202512,123,SVC009,CUST01203,976425,3
202512,123,SVC011,CUST02981,2581329,3
202512,123,SVC013,CUST04577,1835949,1
202512,123,SVC016,CUST00786,904209,3
202512,123,SVC016,CUST01774,182406,1
202512,127,SVC015,CUST02433,767152,2
202512,127,SVC020,CUST01899,781746,3
202512,123,SVC024,CUST00979,465192,1
202512,123,SVC025,CUST04669,240130,2
202512,124,SVC002,CUST04738,1261536,3
202512,124,SVC004,CUST03192,916398,2
202512,124,SVC006,CUST04645,1124700,3
202512,124,SVC007,CUST01541,1059988,4
202512,124,SVC008,CUST04373,199826,1
202512,124,SVC014,CUST00888,426957,1
202512,124,SVC015,CUST01540,492231,3
202512,124,SVC021,CUST02847,262745,1
202512,124,SVC021,CUST04397,838154,2
202512,124,SVC023,CUST00732,562160,2
202512,124,SVC024,CUST01078,660618,2
202512,125,SVC001,CUST01071,201604,2
202512,129,SVC009,CUST04556,149466,1
202512,129,SVC022,CUST00792,1043766,3
202512,125,SVC012,CUST00640,1968177,1
202512,125,SVC020,CUST03099,471055,1
202512,125,SVC021,CUST04979,211907,1
202512,125,SVC025,CUST02732,1327652,4
202512,126,SVC003,CUST01941,307194,2
202512,126,SVC007,CUST02865,313238,2
202512,126,SVC008,CUST02828,797238,2
202512,126,SVC010,CUST02639,673732,2
202512,126,SVC013,CUST02898,2118184,2
202512,126,SVC016,CUST03790,737016,2
202512,126,SVC024,CUST02940,139462,1
202512,126,SVC025,CUST02704,848822,2
202512,127,SVC009,CUST01353,232552,2
202512,127,SVC012,CUST00127,1486688,2
202512,131,SVC016,CUST03401,1201545,3
202512,131,SVC018,CUST02778,1059438,3
202512,127,SVC023,CUST00355,607704,3
202512,128,SVC002,CUST03961,1335852,3
202512,128,SVC006,CUST03252,823412,2
202512,128,SVC007,CUST00479,394460,2
202512,128,SVC011,CUST00160,712245,1
202512,128,SVC011,CUST01093,1148010,2
202512,128,SVC018,CUST01119,467601,1
202512,128,SVC018,CUST04855,439554,1
202512,128,SVC021,CUST01154,844944,4
202512,128,SVC021,CUST01178,1037000,4
202512,128,SVC021,CUST04893,957392,4
202512,129,SVC002,CUST00252,608379,3
202512,129,SVC004,CUST03594,595154,2
202512,129,SVC005,CUST03701,681648,2
202512,134,SVC003,CUST00808,666177,3
202512,134,SVC005,CUST01458,843375,3
202512,129,SVC023,CUST02017,620274,2
202512,129,SVC024,CUST00160,368396,1
202512,129,SVC025,CUST02700,663171,3
202512,130,SVC001,CUST00529,1932068,4
202512,130,SVC002,CUST01370,237942,1
202512,130,SVC003,CUST03068,615470,2
202512,130,SVC006,CUST03761,770500,4
202512,130,SVC014,CUST04949,337940,1
202512,130,SVC023,CUST01001,905480,2
202512,131,SVC007,CUST03306,414930,1
202512,131,SVC009,CUST04511,848064,3
202512,131,SVC010,CUST02639,274605,1
202512,131,SVC014,CUST03296,490011,1
202512,131,SVC015,CUST02289,495582,2
202512,135,SVC018,CUST03810,252272,2
202512,135,SVC020,CUST00199,323974,2
202512,131,SVC019,CUST00215,530544,4
202512,132,SVC002,CUST01468,823968,2
202512,132,SVC011,CUST00946,5693742,3
202512,132,SVC012,CUST00100,1681202,2
202512,132,SVC014,CUST04862,127923,1
202512,132,SVC018,CUST00846,1015599,3
202512,132,SVC023,CUST01611,450519,3
202512,133,SVC003,CUST00715,1284426,3
202512,133,SVC005,CUST01415,460211,1
202512,133,SVC016,CUST03800,449454,2
202512,133,SVC018,CUST01207,227914,2
202512,133,SVC020,CUST00854,958584,4
202512,133,SVC024,CUST02097,679452,2
202512,133,SVC025,CUST01728,176432,1
202512,137,SVC013,CUST04445,4048809,3
202512,137,SVC018,CUST02697,396326,2
202512,134,SVC005,CUST02960,466170,2
202512,134,SVC006,CUST04569,1239075,3
202512,134,SVC009,CUST00745,484942,1
202512,134,SVC014,CUST04952,573924,2
202512,134,SVC021,CUST02394,341247,1
202512,134,SVC021,CUST02996,938030,2
202512,134,SVC022,CUST04926,309778,2
202512,134,SVC024,CUST00536,991149,3
202512,135,SVC005,CUST03007,552474,2
202512,135,SVC006,CUST02403,392570,2
202512,135,SVC008,CUST00942,408604,1
202512,135,SVC009,CUST01582,740174,2
202512,135,SVC009,CUST02075,318445,1
202512,135,SVC014,CUST02978,147503,1
202512,140,SVC009,CUST02707,424858,1
202512,140,SVC012,CUST04973,3085828,2
202512,135,SVC022,CUST03248,359582,2
202512,136,SVC003,CUST00969,637948,2
202512,136,SVC010,CUST03472,245586,1
202512,136,SVC016,CUST02463,658028,2
202512,136,SVC019,CUST02196,130260,1
202512,136,SVC019,CUST04656,306693,1
202512,136,SVC020,CUST04026,1484568,3
202512,136,SVC022,CUST03812,782764,2
202512,136,SVC024,CUST02747,276866,2
202512,136,SVC025,CUST00472,392011,1
202512,137,SVC009,CUST02070,119060,1
202512,137,SVC010,CUST02726,480126,1
202512,137,SVC012,CUST01764,1414678,2
202512,137,SVC013,CUST00829,2211556,2
202512,143,SVC008,CUST02701,446688,1
202512,143,SVC024,CUST03651,139801,1
202512,137,SVC021,CUST00595,980739,3
202512,138,SVC006,CUST02724,515966,2
202512,138,SVC007,CUST03972,1208328,3
202512,138,SVC018,CUST04958,781888,2
202512,138,SVC022,CUST04421,987594,2
202512,138,SVC024,CUST03949,738658,2
202512,139,SVC001,CUST02647,1304652,3
202512,139,SVC016,CUST03109,562920,3
202512,139,SVC017,CUST01830,371573,1
202512,139,SVC020,CUST01150,881636,2
202512,139,SVC020,CUST04349,890816,2
202512,139,SVC021,CUST04992,644702,2
202512,140,SVC004,CUST03630,404206,2
202512,140,SVC007,CUST03351,223264,2
202512,146,SVC003,CUST02538,402610,1
202512,146,SVC003,CUST04154,235715,1
202512,140,SVC014,CUST04833,117306,1
202512,140,SVC020,CUST00167,598942,2
202512,140,SVC021,CUST03087,804309,3
202512,141,SVC002,CUST01146,135808,1
202512,141,SVC004,CUST03768,1417984,4
202512,141,SVC010,CUST02794,730456,2
202512,141,SVC013,CUST02798,1523589,3
202512,142,SVC009,CUST03801,810984,3
202512,142,SVC012,CUST01735,798647,1
202512,142,SVC013,CUST01946,808432,2
202512,142,SVC019,CUST01426,993468,2
202512,142,SVC019,CUST04549,210447,1
202512,143,SVC002,CUST04417,1439372,4
202512,143,SVC006,CUST00524,208868,2
202512,148,SVC013,CUST04237,3082512,4
202512,148,SVC014,CUST01769,192527,1
202512,143,SVC025,CUST01338,678780,2
202512,144,SVC005,CUST03091,391413,1
202512,144,SVC007,CUST01825,448889,1
202512,144,SVC008,CUST01440,1314240,3
202512,144,SVC009,CUST00487,157531,1
202512,144,SVC010,CUST00958,197615,1
202512,144,SVC010,CUST04692,891592,2
202512,144,SVC012,CUST04371,3887318,2
202512,145,SVC005,CUST01548,326620,1
202512,145,SVC011,CUST04595,1838887,1
202512,145,SVC011,CUST04902,5412480,3
202512,145,SVC014,CUST02719,417344,2
202512,146,SVC002,CUST00381,1025553,3
202512,146,SVC002,CUST04211,206284,1
202512,151,SVC012,CUST04391,1060820,2
202512,151,SVC014,CUST02063,645036,3
202512,146,SVC011,CUST04497,4239015,3
202512,146,SVC020,CUST01091,444108,2
202512,146,SVC022,CUST01231,333754,1
202512,147,SVC003,CUST04431,901504,4
202512,147,SVC009,CUST04353,711513,3
202512,147,SVC013,CUST02763,1294618,1
202512,147,SVC013,CUST03363,497841,1
202512,147,SVC020,CUST03423,151975,1
202512,147,SVC021,CUST04430,282819,1
202512,147,SVC023,CUST03772,556622,2
202512,148,SVC004,CUST03547,953176,2
202512,148,SVC005,CUST01794,1300316,4
202512,148,SVC007,CUST03363,459469,1
202512,148,SVC008,CUST00814,529220,2
202512,153,SVC012,CUST01857,3073188,3
202512,153,SVC013,CUST00520,970018,2
202512,148,SVC017,CUST00131,1270344,3
202512,148,SVC019,CUST03410,1363773,3
202512,149,SVC002,CUST01073,509752,2
202512,149,SVC006,CUST03386,219110,1
202512,149,SVC024,CUST00351,901280,2
202512,150,SVC001,CUST03903,268714,2
202512,150,SVC011,CUST00993,3484599,3
202512,150,SVC012,CUST04344,1392499,1
202512,150,SVC014,CUST01527,252260,2
202512,150,SVC015,CUST00841,768651,3
202512,150,SVC018,CUST01606,1408344,3
202512,150,SVC024,CUST00236,1960756,4
202512,150,SVC025,CUST03097,462889,1
202512,151,SVC010,CUST00744,482498,1
202512,154,SVC025,CUST02035,749148,2
202512,154,SVC025,CUST02212,856388,2
202512,151,SVC017,CUST04211,229400,2
202512,151,SVC024,CUST03974,758004,2
202512,151,SVC024,CUST04378,445434,3
202512,152,SVC002,CUST00177,972294,3
202512,152,SVC002,CUST03551,1630684,4
202512,152,SVC010,CUST04898,885264,2
202512,152,SVC011,CUST03773,1564770,3
202512,152,SVC017,CUST04413,592596,4
202512,152,SVC023,CUST01629,924672,2
202512,153,SVC001,CUST01074,396252,1
202512,153,SVC004,CUST01566,727784,2
202512,153,SVC008,CUST01251,245470,2
202512,153,SVC012,CUST01071,1205682,2
202512,153,SVC012,CUST01363,3038758,2
202512,156,SVC011,CUST00531,1624897,1
202512,156,SVC012,CUST01698,3253308,3
202512,153,SVC013,CUST04393,3643089,3
202512,153,SVC015,CUST00576,665757,3
202512,153,SVC016,CUST03641,899442,2
202512,153,SVC018,CUST03061,337382,2
202512,153,SVC019,CUST01222,1274445,3
202512,154,SVC002,CUST00498,682702,2
202512,154,SVC005,CUST03832,572838,2
202512,154,SVC010,CUST03057,813444,2
202512,154,SVC011,CUST04910,3768288,4
202512,154,SVC014,CUST03274,361392,3
202512,154,SVC015,CUST04766,695366,2
202512,154,SVC016,CUST00413,123157,1
202512,154,SVC022,CUST03654,812044,4
202512,154,SVC023,CUST01545,312070,1
202512,157,SVC016,CUST01720,677308,2
202512,157,SVC023,CUST03655,591146,2
202512,154,SVC025,CUST02440,1243683,3
202512,155,SVC003,CUST04605,731588,2
202512,155,SVC006,CUST00789,1308891,3
202512,155,SVC010,CUST03049,746076,4
202512,155,SVC011,CUST01321,4069604,4
202512,155,SVC012,CUST04228,1796702,1
202512,155,SVC015,CUST02754,242408,2
202512,155,SVC017,CUST00536,597234,3
202512,155,SVC022,CUST00581,958782,3
202512,155,SVC023,CUST00828,362682,2
202512,155,SVC024,CUST01165,484026,2
202512,156,SVC001,CUST00884,136329,1
202512,156,SVC006,CUST01004,1180302,3
202512,156,SVC008,CUST04559,319236,1
202512,161,SVC004,CUST00247,846828,4
202512,161,SVC004,CUST03922,378997,1
202512,156,SVC014,CUST02870,853802,2
202512,156,SVC017,CUST02606,365753,1
202512,156,SVC020,CUST04455,686889,3
202512,156,SVC021,CUST04466,255884,2
202512,156,SVC024,CUST03211,685676,2
202512,157,SVC001,CUST00539,407296,1
202512,157,SVC004,CUST01094,1751868,4
202512,157,SVC004,CUST03079,697074,3
202512,157,SVC007,CUST04972,218141,1
202512,157,SVC008,CUST04429,403162,2
202512,157,SVC012,CUST01857,1245271,1
202512,157,SVC012,CUST03559,1520640,2
202512,157,SVC012,CUST04800,5533875,3
202512,157,SVC015,CUST00592,480296,1
202512,163,SVC005,CUST01781,1162479,3
202512,163,SVC007,CUST03958,1302516,3
202512,158,SVC003,CUST00079,996864,2
202512,158,SVC004,CUST04968,556110,3
202512,158,SVC006,CUST04040,336798,3
202512,158,SVC010,CUST01028,846048,2
202512,158,SVC013,CUST03125,1986718,1
202512,159,SVC011,CUST01233,2720136,3
202512,159,SVC011,CUST03329,2889735,3
202512,159,SVC012,CUST02764,1496838,3
202512,159,SVC021,CUST01290,627808,2
202512,159,SVC024,CUST00312,970804,2
202512,160,SVC002,CUST03007,706696,4
202512,160,SVC007,CUST00997,483564,3
202512,160,SVC009,CUST03221,328314,2
202512,160,SVC019,CUST00364,526482,2
202512,165,SVC001,CUST03177,1382564,4
202512,165,SVC002,CUST04425,1988720,4
202512,161,SVC007,CUST01072,381097,1
202512,161,SVC007,CUST04867,1032411,3
202512,161,SVC008,CUST04769,161506,1
202512,161,SVC014,CUST03128,615783,3
202512,161,SVC020,CUST01577,1043067,3
202512,161,SVC020,CUST04309,316973,1
202512,161,SVC022,CUST02755,114983,1
202512,161,SVC024,CUST02187,1148596,4
202512,162,SVC012,CUST02910,3731478,3
202512,162,SVC015,CUST04962,332018,1
202512,162,SVC019,CUST04672,423334,2
202512,162,SVC024,CUST04053,150053,1
202512,163,SVC001,CUST03892,120694,1
202512,163,SVC005,CUST00312,950730,3
202512,166,SVC014,CUST03283,634248,4
202512,166,SVC020,CUST00642,217004,2
202512,163,SVC013,CUST00475,2195364,2
202512,163,SVC018,CUST03003,326412,2
202512,163,SVC020,CUST00482,768428,2
202512,163,SVC020,CUST03358,242722,1
202512,164,SVC002,CUST02773,846090,3
202512,164,SVC004,CUST04710,383234,1
202512,164,SVC005,CUST03683,872682,3
202512,164,SVC005,CUST03861,518043,3
202512,164,SVC007,CUST00152,399152,2
202512,164,SVC009,CUST01434,470241,1
202512,164,SVC013,CUST03965,6557740,4
202512,164,SVC013,CUST04800,2172750,3
202512,164,SVC022,CUST04982,113024,1
202512,164,SVC024,CUST02826,475001,1
202512,169,SVC013,CUST01353,638324,4
202512,169,SVC016,CUST00215,798068,2
